Date,1305_T_TOPIX(ETF)_四半期足,1329_T_iシェアーズ・コア 日経225(ETF)_四半期足,7974_T_任天堂_四半期足,9697_T_カプコン_四半期足,9766_T_コナミ_四半期足
2014-04-01,0.9733570061615726,1.1864572375114468,1.0619483166863746,1.9193830219425185,1.2138048088772608
2014-07-01,1.025114879589376,1.2515944687835803,1.0974230777395477,1.75776089201619,1.1109102710068477
2014-10-01,1.092018717021206,1.3511868322084593,1.0531946784810446,2.0300754466763755,1.1144419139779063
2015-01-01,1.2369771789510946,1.4903706177327032,1.8912639181255346,2.3182111562888243,1.1206428424293107
2015-04-01,1.2704289870463168,1.5714335194328646,2.029943584509349,2.8066915382229403,1.3129123441249453
2015-07-01,1.2216627396320756,1.468759559626763,1.8157374146638967,2.6656116820510958,1.404825924680085
2015-10-01,1.1311133972720937,1.3527853576669917,1.5524187001315577,2.761406906703617,1.4089007079953593
2016-01-01,1.0624467084812885,1.2925765976809087,1.4226065586091714,2.663069541157592,1.75668058052089
2016-04-01,1.0254722950475117,1.2873101584737106,2.0186835792653994,2.2111674208105545,2.040511391635554
2016-07-01,1.115896193541964,1.3499049593006929,2.388063617028723,2.883260232084568,2.1293305561418148
2016-10-01,1.2191629332182878,1.4764583833676213,2.170284934660041,2.5402429621088145,2.321971739401502
2017-01-01,1.2391997699089592,1.4901845980935782,2.675794811243625,2.581569232750969,2.4011813355232423
2017-04-01,1.2908331950574674,1.550485318748459,3.5759951025869197,2.9391653569113623,2.9788120410198604
2017-07-01,1.441812741291386,1.7263234498886122,4.190395539544488,3.1118233333518868,2.865275103080976
2017-10-01,1.5013012312083098,1.811498807630235,4.5893436514070025,4.503525767548655,3.2507856124563186
2018-01-01,1.4660777220986958,1.7648714994066796,4.461858010592319,4.5910387943220226,2.822924081104363
2018-04-01,1.422244272613635,1.7740039004449117,3.5524776515366665,6.317862595000481,2.7547124615861653
2018-07-01,1.3719113043285878,1.722103775434175,3.4117960757584362,5.144547759076924,2.2801386101472514
2018-10-01,1.308138585603823,1.6375599485801042,3.282737536869729,5.1138200069119515,2.650462991452168
2019-01-01,1.365534021394042,1.7569207744845496,3.7627276227064175,5.542190409157605,2.6992245182398595
2019-04-01,1.296978174537329,1.7012784568431136,3.970668018389396,5.070939017026807,2.475177825189545
2019-07-01,1.4221978119226983,1.8266768469400325,3.8496833836213202,5.719542325004993,2.5630417997236266
2019-10-01,1.4384889213376255,1.8498283799757889,4.063997129023541,6.929401881985186,2.2782595963292067
2020-01-01,1.2674341530326663,1.6276776552515837,4.542969406659128,7.396145542481576,1.8334294126073964
2020-04-01,1.2682485425723735,1.751328397452954,4.725094250531137,9.270432598388506,1.7311236577179203
2020-07-01,1.378200090708968,1.8667007812354421,5.876703494799941,12.96132856354221,2.2026499313145127
2020-10-01,1.5836409694797509,2.2441210652949217,6.247993500715162,14.854809477137104,3.463626018440891
2021-01-01,1.6784598280954435,2.355504037999821,6.6097692375216655,16.058168532346624,3.5405484191366847
2021-04-01,1.65018064359119,2.2340209413154777,5.946577691640834,13.592899064905914,3.279894784228127
2021-07-01,1.7825984800716823,2.3815072256472383,5.355015401951047,13.91842032197608,3.4165855495974764
2021-10-01,1.6940195134901934,2.229284706858269,5.990789811131746,12.512932151482625,3.3456339653232705
2022-01-01,1.7139392028672884,2.219099808355375,6.528221801864758,15.76887220472388,4.4368122704286135
2022-04-01,1.7130915164990763,2.301436267472057,6.506427854668004,16.939485293091828,4.326443733213233
2022-07-01,1.7641927454949722,2.3021134947040256,6.684848943837527,19.14518575201158,3.635872468143514
2022-10-01,1.8093504352924257,2.284030996834428,6.194773721270872,19.39922404271965,3.546785355338476
2023-01-01,1.9087846104492305,2.417364933477678,6.4537732054819354,23.651972468718213,3.7621612133092803
2023-04-01,2.108954966315999,2.7825841373214435,7.276147314828043,29.622823000910294,4.481414339425512
2023-07-01,2.1153716302171484,2.6105209771259115,7.109178575997971,22.50914250525643,4.394742559001899
2023-10-01,2.3978951094591756,3.0765981889490055,9.496428204647149,26.258340008308508,5.172352433452297
2024-01-01,2.6013473600371686,3.270975470543436,8.961788014763382,24.56665511783316,5.450426224163296
2024-04-01,2.6137855507251184,3.341354192068768,9.737237953115416,30.006646952448854,6.509249315061557
2024-07-01,2.5745275943317956,3.364888583284986,9.496719662688953,28.846454559918243,8.073510947657178
2024-10-01,2.6823659553756127,3.40622628086834,11.927740207612219,33.50974486137749,8.205299876694554
2025-01-01,2.592651688624874,3.100327318751523,13.900391345532114,39.21545865699524,11.724123525994255
2025-04-01,2.66333565636788,3.247489522148262,13.677139075400998,39.07333933352219,11.29491114138169
