Date,始値,高値,安値,終値,出来高,配当,株式分割
2015-10-01,1543.3035760176808,1664.8172478926808,1139.9900178660218,1331.4539794921875,512665000,0.0,0.0
2016-01-01,1375.0233596960954,1438.9779345656812,1119.205060217752,1220.1190185546875,503270000,12.0,0.0
2016-04-01,1181.474690446013,2632.6558452748995,1075.604815253257,1731.3536376953125,2433915000,0.0,0.0
2016-07-01,1657.284792865387,2350.8731948000845,1618.2377622829383,2048.157958984375,2232072000,0.0,0.0
2016-10-01,2047.352565783922,2429.7723502086837,1787.3073912860036,1861.3759765625,1392376000,0.0,0.0
2017-01-01,1811.460376496011,2312.5278679842104,1771.6082482130985,2294.934326171875,1339494000,43.0,0.0
2017-04-01,2323.9842327962483,3234.7571572467778,2302.2991686521987,3067.004150390625,1972528000,0.0,0.0
2017-07-01,3041.637219691381,3772.0102192360514,2867.338378436297,3593.95361328125,1530405000,11.0,0.0
2017-10-01,3615.287360645395,4101.046955311425,3361.7413918943653,3936.118896484375,1548261000,0.0,0.0
2018-01-01,4086.276449562577,4092.840889501307,3462.6679954124643,3826.775634765625,1611519000,48.0,0.0
2018-04-01,3853.299386013455,3934.52617453342,2809.7841075610804,3046.833740234375,1299875000,0.0,0.0
2018-07-01,3149.610384147006,3541.2062189060944,2795.6936383494344,2926.176513671875,1213894000,17.0,0.0
2018-10-01,2923.679863216353,3125.915618058816,2251.641111947376,2815.487548828125,1253219000,0.0,0.0
2019-01-01,2688.154178173251,3425.8834674393506,2378.1425895139514,3227.158447265625,1342549000,64.0,0.0
2019-04-01,3227.1583040616924,3571.105138764417,3064.101884488049,3405.5009765625,837120000,0.0,0.0
2019-07-01,3433.526493166244,3648.386895907515,3137.590629779138,3301.737060546875,793235000,27.0,0.0
2019-10-01,3434.251369032246,4018.1681157785138,3434.2503936071444,3485.546142578125,792079000,0.0,0.0
2020-01-01,3306.0113877768945,4124.975273940545,2725.5144386208995,3896.34326171875,893520000,82.0,0.0
2020-04-01,3909.4330285369774,4529.880927244411,3761.084007364816,4052.546142578125,619275000,0.0,0.0
2020-07-01,4014.150345875925,5369.298207533071,4001.93336656239,5040.24072265625,692110000,81.0,0.0
2020-10-01,5055.2776145870685,6004.414040248082,4528.962622342221,5358.6826171875,796105000,0.0,0.0
2021-01-01,5420.602512065637,6176.903939581322,5095.96788292752,5668.96435546875,597923000,141.0,0.0
2021-04-01,5668.964765855798,6248.612564167199,5097.456089490525,5100.1689453125,541423000,0.0,0.0
2021-07-01,5147.191613746456,5221.343003825024,4381.464343018551,4592.806640625,616150000,62.0,0.0
2021-10-01,4656.850350081088,5225.00355116798,4431.784498191118,5138.087890625,460692000,0.0,0.0
2022-01-01,5228.664278111266,6137.161607712927,5114.301339760773,5599.0244140625,404060000,141.0,0.0
2022-04-01,5532.6693388627655,5829.863892603312,5170.055199761625,5580.3330078125,363291000,0.0,0.0
2022-07-01,5507.435979036893,5927.0597334621625,5223.325926834752,5733.3583984375,404363800,63.0,10.0
2022-10-01,5768.306174380196,5934.545225745992,5063.6794984375,5313.0380859375,329842400,0.0,0.0
2023-01-01,5279.978907850922,5549.685627785789,4718.922150211338,5535.1728515625,327602100,123.0,0.0
2023-04-01,5599.996724172423,6424.322174268191,5408.428073276406,6240.49365234375,315095300,0.0,0.0
2023-07-01,6241.461379033404,6260.811583473364,5875.739413249088,6097.291015625,222758000,80.0,0.0
2023-10-01,6216.865235575923,8221.198916967509,6165.899290084839,8144.75,272634200,0.0,0.0
2024-01-01,8124.167275739397,8848.471729445684,7333.757536987938,7686.2080078125,266465500,131.0,0.0
2024-04-01,7686.207727571596,9129.861221713683,7290.945490803989,8351.2841796875,239605200,0.0,0.0
2024-07-01,8052.59746790765,8296.525061829185,6491.460866809826,8145.0,239620800,35.0,0.0
2024-10-01,7960.0,10470.0,7584.0,10230.0,323783600,0.0,0.0
2025-01-01,10110.0,11855.0,8962.0,11830.0,338638500,0.0,0.0
2025-04-01,11925.0,12540.0,11505.0,12005.0,54337300,0.0,0.0
